기초영단어,3,메인,biology,생물학
기초영단어,3,메인,imagine,상상하다
기초영단어,3,메인,compose,"구성하다, 작곡하다, 작문하다"
기초영단어,3,메인,genius,"천재, 천재성"
기초영단어,3,메인,reflect,"반영하다, 반사하다, 숙고하다"
기초영단어,3,메인,cause,"~의 원인이 되다, 야기하다; 원인"
기초영단어,3,메인,frequent,"빈번한; (장소.모임에) 자주 가다"
기초영단어,3,메인,factor,"요인, 요소"
기초영단어,3,메인,extreme,"극단의, 극단적인; 극단"
기초영단어,3,메인,tend,"(~하는) 경향이 있다 (to V), 돌보다"
기초영단어,3,메인,politics,"정치, 정치학"
기초영단어,3,메인,insist,주장하다
기초영단어,3,메인,extend,"연장하다, 넓히다"
기초영단어,3,메인,lonely,외로운
기초영단어,3,메인,habitat,"서식지, 주거지"
기초영단어,3,메인,mental,정신의
기초영단어,3,메인,steady,"안정된, 한결같은, 꾸준한"
기초영단어,3,메인,exchange,"교환하다; 교환"
기초영단어,3,메인,active,"활동적인, 적극적인"
기초영단어,3,메인,species,"(생물 분류상의) 종"
기초영단어,3,메인,athletic,"운동의, 운동 경기의"
기초영단어,3,메인,dental,치아의
기초영단어,4,메인,delight,"기쁨; 기쁘게 하다"
기초영단어,4,메인,confident,자신 있는
기초영단어,4,메인,gradually,"점차, 서서히"
기초영단어,4,메인,shadow,"그림자; 그늘지게 하다"
기초영단어,4,메인,access,"접근, 입장, 이용; 접근하다"
기초영단어,4,메인,announce,"발표하다, 알리다"
기초영단어,4,메인,allow,"허락하다, 인정하다"
기초영단어,4,메인,firm,"확고한, 단단한; 회사"
기초영단어,4,메인,vary,"바꾸다, 변하다, 다르다"
기초영단어,4,메인,injure,"상처를 입히다, 손상시키다"
기초영단어,4,메인,permit,"허용[허락]하다"
기초영단어,4,메인,response,"응답, 반응"
기초영단어,4,메인,increase,"(수량이) 증가하다; 증가, 이자"
기초영단어,4,메인,electricity,전기
기초영단어,4,메인,disabled,"장애를 가진, 무능력하게 된"
기초영단어,4,메인,lack,"부족; ~이 부족하다"
기초영단어,4,메인,possibility,"가능성, 가망"
기초영단어,4,메인,concentrate,집중하다
기초영단어,4,메인,emphasize,강조하다
기초영단어,4,메인,astronomy,천문학
기초영단어,4,메인,flood,"홍수; 범람시키다"
기초영단어,4,메인,fuel,"연료; 연료를 가하다"
기초영단어,4,메인,manufacture,"제조하다; 제조(업), 제품"
기초영단어,4,메인,movement,"움직임, 운동"
기초영단어,4,메인,capable,"할 수 있는, 유능한"
기초영단어,4,메인,combine,"결합시키다, 겸비하다"
기초영단어,4,메인,gene,유전자
기초영단어,4,메인,threat,"위협, 협박"
기초영단어,4,메인,victim,"희생, 희생자"
기초영단어,4,메인,pressure,"압력, 압박; 압력을 가하다"
기초영단어,4,메인,accompany,"동반[동행]하다, 수반하다"
기초영단어,4,메인,frustrate,좌절시키다
기초영단어,4,메인,construct,건설하다
기초영단어,4,메인,launch,"(로켓 등을) 발사하다, (새로운 일을) 시작하다, 출시하다; 발사, 개시, 출시"
기초영단어,4,메인,commerce,"상업, 교역"
기초영단어,4,메인,entertain,"접대하다, 즐겁게 하다"
기초영단어,4,메인,predict,"예언하다, 예측하다"
기초영단어,4,메인,apologize,사과하다
기초영단어,4,메인,sight,"시야, 광경, 시력"
기초영단어,4,메인,quantity,양(量)
기초영단어,5,메인,conclude,"결론짓다, 끝내다"
기초영단어,5,메인,donate,기부하다
기초영단어,5,메인,personality,"개성, 성격, 특색"
기초영단어,5,메인,struggle,"싸우다, 노력하다; 투쟁, 노력"
기초영단어,5,메인,advantage,"유리한 점, 이익"
기초영단어,5,메인,variety,"다양, 다양성"
기초영단어,5,메인,enable,가능하게 하다
기초영단어,5,메인,instruction,"지시, 제품 사용 설명서, 가르침"
기초영단어,5,메인,assume,"추정하다, (태도 등을) 취하다"
기초영단어,5,메인,attempt,"시도하다; 시도"
기초영단어,5,메인,incredible,"믿을 수 없는, (믿기 어려울 만큼) 굉장한"
기초영단어,5,메인,feature,"특징, 특집 기사, 얼굴 생김새; 특징으로 하다, 주연하다"
기초영단어,5,메인,confuse,"혼동하다, 혼란시키다"
기초영단어,5,메인,electronic,"전자의, 전자 공학의"
기초영단어,5,메인,absorb,"흡수하다, (사람.마음을) 열중시키다"
기초영단어,5,메인,indicate,"가리키다, 나타내다"
기초영단어,5,메인,analyze,분석하다
기초영단어,5,메인,stock,"재고품, 저장, 가축; 저장하다, (물품을) 들여놓다"
기초영단어,5,메인,resident,"거주하는; 거주자, 레지던트(전문의 수련자)"
기초영단어,5,메인,labor,"노동, 산고; 노동하다"
기초영단어,5,메인,remark,"의견을 말하다, ~에 주목하다; 의견, 주목"
기초영단어,5,메인,moral,도덕적인
기초영단어,5,메인,embarrassed,당황한
기초영단어,5,메인,claim,"주장하다; 요구, 주장"
기초영단어,5,메인,reasonable,"논리적인, 분별력이 있는"
기초영단어,5,메인,interrupt,"방해하다, 중단하다"
기초영단어,5,메인,limit,"제한하다, 한정하다; 제한(점)"
기초영단어,5,메인,creature,"생물, 피조물"
기초영단어,5,메인,heal,"치료하다, 낫게 하다"
기초영단어,5,메인,establish,"설립하다, 확립하다, 제정하다"
기초영단어,5,메인,revolution,"혁명, 갑작스러운 변화, 회전"
기초영단어,5,메인,criticize,"비난하다, 비평하다"
기초영단어,5,메인,convince,"확신시키다, 납득시키다"
기초영단어,5,메인,efficient,"효율적인, 유능한"
기초영단어,5,메인,stranger,"낯선 사람, 문외한"
기초영단어,5,메인,tide,"조수(潮水), 흐름"
기초영단어,5,메인,obtain,"얻다, 획득하다"
기초영단어,5,메인,assist,도움을 주다
기초영단어,5,메인,disaster,"재앙, 재난, 재해"
기초영단어,5,메인,terrific,"굉장한, 훌륭한"
